CAND_ELECTION_YR,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_PTY_AFFILIATION,CAND_NAME,CONTRIB_TYPE,CONTRIB_AMT
2008,House,11,Republican,Conaway,Individual,642483.7
2008,House,11,Republican,Conaway,Other,494588.89
2008,House,12,Democratic,Smith,Individual,9803
2008,House,12,Democratic,Smith,Other,7369
2008,House,12,Republican,Granger,Individual,806356.51
2008,House,12,Republican,Granger,Other,574426.82
2008,House,13,Democratic,Waun,Individual,8128
2008,House,13,Democratic,Waun,Other,5021
2008,House,13,Republican,Thornberry,Individual,594255.51
2008,House,13,Republican,Thornberry,Other,183954.02
2008,House,14,Republican,Paul,Individual,1445875.85
2008,House,14,Republican,Paul,Other,3568412.81
2008,House,14,Republican,Peden,Individual,106433.8
2008,House,14,Republican,Peden,Other,161893.68
2008,House,15,Democratic,Hinojosa,Individual,272532
2008,House,15,Democratic,Hinojosa,Other,343576.93
2008,House,15,Republican,Zamora,Individual,16387.5
2008,House,15,Republican,Zamora,Other,6059
2008,House,16,Democratic,Reyes,Individual,585264.36
2008,House,16,Democratic,Reyes,Other,448490.21
2008,House,17,Democratic,Edwards,Individual,1073279.27
2008,House,17,Democratic,Edwards,Other,1194057.84
2008,House,17,Republican,Curnock,Individual,91922.44
2008,House,17,Republican,Curnock,Other,18676.5
2008,House,18,Democratic,Lee,Individual,659808.87
2008,House,18,Democratic,Lee,Other,270462.73
2008,House,18,Republican,Faulk,Individual,60940.99
2008,House,18,Republican,Faulk,Other,4330
2008,House,19,Democratic,Fullingim,Individual,13075
2008,House,19,Democratic,Fullingim,Other,29150
2008,House,19,Democratic,Mark,Individual,0
2008,House,19,Democratic,Mark,Other,35979
2008,House,19,Republican,Neugebauer,Individual,656933.3
2008,House,19,Republican,Neugebauer,Other,626280.48
2008,House,20,Democratic,Gonzalez,Individual,267855.7
2008,House,20,Democratic,Gonzalez,Other,602977.5
2008,House,21,Republican,Smith,Individual,717749.13
2008,House,21,Republican,Smith,Other,524394.79
2008,House,22,Democratic,Lampson,Individual,1194896.35
2008,House,22,Democratic,Lampson,Other,1105480
2008,House,22,Republican,Bazzy,Individual,21725
2008,House,22,Republican,Bazzy,Other,5000
2008,House,22,Republican,Dunbar,Individual,18205
2008,House,22,Republican,Dunbar,Other,21362
2008,House,22,Republican,Hrbacek,Individual,170796
2008,House,22,Republican,Hrbacek,Other,200344.74
2008,House,22,Republican,Klock,Individual,45899
2008,House,22,Republican,Klock,Other,700
2008,House,22,Republican,Manlove,Individual,296940
2008,House,22,Republican,Manlove,Other,69300
2008,House,22,Republican,Olson,Individual,1409960.26
2008,House,22,Republican,Olson,Other,1022021.66
2008,House,22,Republican,Rowley,Individual,280
2008,House,22,Republican,Rowley,Other,6534
2008,House,22,Republican,Sekula-Gibbs,Individual,1059308.05
2008,House,22,Republican,Sekula-Gibbs,Other,398965.77
2008,House,22,Republican,Squier,Individual,127439
2008,House,22,Republican,Squier,Other,51600
2008,House,22,Republican,Talton,Individual,200124.6
2008,House,22,Republican,Talton,Other,82816.52
2008,House,23,Democratic,Rodriguez,Individual,986608.11
2008,House,23,Democratic,Rodriguez,Other,1361116.52
2008,House,23,Republican,Canseco,Individual,188768.02
2008,House,23,Republican,Canseco,Other,913618.07
2008,House,23,Republican,Larson,Individual,699107.02
2008,House,23,Republican,Larson,Other,116717.82
2008,House,23,Republican,Mcgrody,Individual,6425
2008,House,23,Republican,Mcgrody,Other,5447.9
2008,House,24,Democratic,Love,Individual,16779.2
2008,House,24,Democratic,Love,Other,6447.99
2008,House,24,Republican,Marchant,Individual,182844.4
2008,House,24,Republican,Marchant,Other,468225
2008,House,25,Democratic,Doggett,Individual,498833.83
2008,House,25,Democratic,Doggett,Other,651831.13
2008,House,25,Republican,Morovich,Individual,13981
2008,House,25,Republican,Morovich,Other,73290.43
2008,House,26,Democratic,Leach,Individual,7321
2008,House,26,Democratic,Leach,Other,100
2008,House,26,Republican,Burgess,Individual,339705.48
2008,House,26,Republican,Burgess,Other,709407.63
2008,House,27,Democratic,Ortiz,Individual,417849
2008,House,27,Democratic,Ortiz,Other,379589.71
2008,House,27,Republican,Benavidez,Individual,43845
2008,House,27,Republican,Benavidez,Other,43237.38
2008,House,28,Democratic,Cuellar,Individual,843883.55
2008,House,28,Democratic,Cuellar,Other,579602.9
2008,House,28,Republican,Fish,Individual,1450
2008,House,28,Republican,Fish,Other,6004.67
2008,House,29,Democratic,Green,Individual,219907.29
2008,House,29,Democratic,Green,Other,857374.3
2008,House,29,Republican,Story,Individual,11535
2008,House,29,Republican,Story,Other,2475
2008,House,30,Democratic,Johnson,Individual,194660.63
2008,House,30,Democratic,Johnson,Other,333196.05
2008,House,31,Democratic,Ruiz,Individual,21489.83
2008,House,31,Democratic,Ruiz,Other,1666.5
2008,House,31,Republican,Carter,Individual,578709.76
2008,House,31,Republican,Carter,Other,368994.59
2008,House,32,Democratic,Burns,Individual,0
2008,House,32,Democratic,Burns,Other,40000
2008,House,32,Democratic,Love,Individual,207.82
2008,House,32,Democratic,Love,Other,2000
2008,House,32,Democratic,Roberson,Individual,98771.2
2008,House,32,Democratic,Roberson,Other,25225.13
2008,House,32,Republican,Sessions,Individual,1003198.09
2008,House,32,Republican,Sessions,Other,805393.23
2010,House,1,Republican,Gohmert,Individual,642531.99
2010,House,1,Republican,Gohmert,Other,151147.5
2010,House,2,Republican,Poe,Individual,607163.01
2010,House,2,Republican,Poe,Other,268912.17
2010,House,3,Democratic,Lingenfelder,Individual,26291.19
2010,House,3,Democratic,Lingenfelder,Other,130709.39
2010,House,3,Republican,Sam,Individual,487617.9
2010,House,3,Republican,Sam,Other,622635.39
2010,House,4,Democratic,Hathcox,Individual,2500
2010,House,4,Democratic,Hathcox,Other,19144.8
2010,House,4,Republican,Clark,Individual,21340.65
2010,House,4,Republican,Clark,Other,596895.66
2010,House,4,Republican,Cooper,Individual,6850.65
2010,House,4,Republican,Cooper,Other,42527.85
2010,House,4,Republican,Hall,Individual,252718.84
2010,House,4,Republican,Hall,Other,411860.11
2010,House,4,Republican,Kowert,Individual,3700
2010,House,4,Republican,Kowert,Other,4053
2010,House,5,Republican,Boyd,Individual,145
2010,House,5,Republican,Boyd,Other,162
2010,House,5,Republican,Hensarling,Individual,1037622.46
2010,House,5,Republican,Hensarling,Other,707877.22
2010,House,6,Democratic,Cozad,Individual,12245.07
2010,House,6,Democratic,Cozad,Other,12900
2010,House,6,Republican,Barton,Individual,677495.2
2010,House,6,Republican,Barton,Other,1700219.78
2010,House,7,Republican,Culberson,Individual,433249
2010,House,7,Republican,Culberson,Other,346176.22
2010,House,8,Republican,Baker,Individual,7304
2010,House,8,Republican,Baker,Other,370
2010,House,8,Republican,Brady,Individual,257389.5
2010,House,8,Republican,Brady,Other,771465.64
2010,House,8,Republican,Russell,Individual,5483.35
2010,House,8,Republican,Russell,Other,3167.99
2010,House,9,Democratic,Green,Individual,197328.85
2010,House,9,Democratic,Green,Other,245802
2010,House,9,Republican,Bannen,Individual,1235
2010,House,9,Republican,Bannen,Other,4923
2010,House,9,Republican,Mueller,Individual,16547
2010,House,9,Republican,Mueller,Other,2.13
2010,House,10,Democratic,Ankrum,Individual,19599.21
2010,House,10,Democratic,Ankrum,Other,3715.03
2010,House,10,Democratic,Mcdonald,Individual,1061341
2010,House,10,Democratic,Mcdonald,Other,114600
2010,House,10,Republican,Mccaul,Individual,1023666.16
2010,House,10,Republican,Mccaul,Other,1100911.01
2010,House,10,Republican,Petronis,Individual,15382
2010,House,10,Republican,Petronis,Other,26063
2010,House,11,Democratic,Quillian,Individual,135
2010,House,11,Democratic,Quillian,Other,20353.75
2010,House,11,Republican,Conaway,Individual,668187.63
2010,House,11,Republican,Conaway,Other,430626.44
2010,House,11,Republican,Cowan,Individual,25780
2010,House,11,Republican,Cowan,Other,68531.45
2010,House,11,Republican,Younts,Individual,9705.12
2010,House,11,Republican,Younts,Other,12210.61
2010,House,12,Democratic,Smith,Individual,3021
2010,House,12,Democratic,Smith,Other,5376
2010,House,12,Republican,Brasovan,Individual,68194.23
2010,House,12,Republican,Brasovan,Other,38986.92
2010,House,12,Republican,Granger,Individual,768387.96
2010,House,12,Republican,Granger,Other,572872.04
2010,House,12,Republican,Kelly,Individual,0
2010,House,12,Republican,Kelly,Other,6500
2010,House,13,Republican,Thornberry,Individual,435904.61
2010,House,13,Republican,Thornberry,Other,254055.45
2010,House,14,Democratic,Cochran,Individual,1875
2010,House,14,Democratic,Cochran,Other,28920
2010,House,14,Democratic,Pruett,Individual,13077
2010,House,14,Democratic,Pruett,Other,14930.56
2010,House,14,Republican,Cherry,Individual,7015.66
2010,House,14,Republican,Cherry,Other,4881
2010,House,14,Republican,Gay,Individual,12178
2010,House,14,Republican,Gay,Other,5622
2010,House,14,Republican,Graney,Individual,22580
2010,House,14,Republican,Graney,Other,72937.22
2010,House,14,Republican,Paul,Individual,332641.62
2010,House,14,Republican,Paul,Other,653627.74
2010,House,14,Republican,Wall,Individual,7101.8
2010,House,14,Republican,Wall,Other,4078.17
2010,House,15,Democratic,Hinojosa,Individual,311970
2010,House,15,Democratic,Hinojosa,Other,297927.92
2010,House,15,Democratic,Purl,Individual,4055
2010,House,15,Democratic,Purl,Other,19660
2010,House,15,Republican,Garza,Individual,17879
2010,House,15,Republican,Garza,Other,1170
2010,House,15,Republican,Haring,Individual,3735
2010,House,15,Republican,Haring,Other,3805
2010,House,15,Republican,Zamora,Individual,84338
2010,House,15,Republican,Zamora,Other,3430
2010,House,16,Democratic,Reyes,Individual,620081.06
2010,House,16,Democratic,Reyes,Other,424042.28
2010,House,16,Republican,Besco,Individual,4450
2010,House,16,Republican,Besco,Other,950
2010,House,17,Democratic,Edwards,Individual,2313468.16
2010,House,17,Democratic,Edwards,Other,1414711.27
2010,House,17,Republican,Curnock,Individual,136630.1
2010,House,17,Republican,Curnock,Other,57170.95
2010,House,17,Republican,Delasandro,Individual,19994
2010,House,17,Republican,Delasandro,Other,32790
2010,House,17,Republican,Flores,Individual,1522395.28
2010,House,17,Republican,Flores,Other,1911020.13
2010,House,17,Republican,Mcintyre,Individual,81257.05
2010,House,17,Republican,Mcintyre,Other,81096.31
2010,House,17,Republican,Wilson,Individual,147962.21
2010,House,17,Republican,Wilson,Other,49034.89
2010,House,17,Republican,Yancy,Individual,10500
2010,House,17,Republican,Yancy,Other,51719.74
2010,House,18,Democratic,Johnson,Individual,37373.36
2010,House,18,Democratic,Johnson,Other,12000
2010,House,18,Democratic,Lee,Individual,487161.79
2010,House,18,Democratic,Lee,Other,338148.53
2010,House,18,Republican,Christopher,Individual,14040
2010,House,18,Republican,Christopher,Other,2237
2010,House,18,Republican,Faulk,Individual,268500.76
2010,House,18,Republican,Faulk,Other,5258.56
2010,House,18,Republican,Page,Individual,3481
2010,House,18,Republican,Page,Other,15428.76
2010,House,19,Democratic,Wilson,Individual,26268.58
2010,House,19,Democratic,Wilson,Other,15828.55
2010,House,19,Republican,Neugebauer,Individual,541963.96
2010,House,19,Republican,Neugebauer,Other,593688.46
2010,House,20,Democratic,Gonzalez,Individual,249184.99
2010,House,20,Democratic,Gonzalez,Other,672415.97
2010,House,20,Republican,Strack,Individual,3623.43
2010,House,20,Republican,Strack,Other,1975.05
2010,House,20,Republican,Trotter,Individual,144109.54
2010,House,20,Republican,Trotter,Other,18569.44
2010,House,21,Democratic,Melnick,Individual,27229.67
2010,House,21,Democratic,Melnick,Other,7757.15
2010,House,21,Republican,Schoppe,Individual,5273.37
2010,House,21,Republican,Schoppe,Other,27844.18
2010,House,21,Republican,Smith,Individual,642905.02
2010,House,21,Republican,Smith,Other,670053.27
2010,House,22,Democratic,Blatt,Individual,850
2010,House,22,Democratic,Blatt,Other,15502.58
2010,House,22,Democratic,Rogers,Individual,56098.37
2010,House,22,Democratic,Rogers,Other,5797.19
2010,House,22,Democratic,Wieder,Individual,9722
2010,House,22,Democratic,Wieder,Other,5000
2010,House,22,Republican,Olson,Individual,749885.52
2010,House,22,Republican,Olson,Other,518673.23
2010,House,23,Democratic,Ortiz,Individual,9250
2010,House,23,Democratic,Ortiz,Other,158898.3
2010,House,23,Democratic,Rodriguez,Individual,724581.69
2010,House,23,Democratic,Rodriguez,Other,892152.82
2010,House,23,Republican,Canseco,Individual,1009610.95
2010,House,23,Republican,Canseco,Other,921574.59
2010,House,23,Republican,Hurd,Individual,308714.16
2010,House,23,Republican,Hurd,Other,28884.77
2010,House,23,Republican,Kueber,Individual,230
2010,House,23,Republican,Kueber,Other,15000
2010,House,23,Republican,Larson,Individual,1610
2010,House,23,Republican,Larson,Other,0
2010,House,23,Republican,Lowry,Individual,29769.33
2010,House,23,Republican,Lowry,Other,12294.67
2010,House,24,Republican,Marchant,Individual,156761.57
2010,House,24,Republican,Marchant,Other,385503.03
2010,House,24,Republican,Roszell,Individual,975
2010,House,24,Republican,Roszell,Other,9524
2010,House,25,Democratic,Doggett,Individual,704988.37
2010,House,25,Democratic,Doggett,Other,495354
2010,House,25,Republican,Campbell,Individual,712833.55
2010,House,25,Republican,Campbell,Other,87395.6
2010,House,25,Republican,Morovich,Individual,7348
2010,House,25,Republican,Morovich,Other,24302.34
2010,House,25,Republican,Taylor,Individual,0
2010,House,25,Republican,Taylor,Other,100
2010,House,26,Democratic,Durrance,Individual,59583.53
2010,House,26,Democratic,Durrance,Other,46453.33
2010,House,26,Republican,Burgess,Individual,256742.51
2010,House,26,Republican,Burgess,Other,762950.72
2010,House,27,Democratic,Ortiz,Individual,520837.33
2010,House,27,Democratic,Ortiz,Other,722206.59
2010,House,27,Republican,Duerr,Individual,38830.68
2010,House,27,Republican,Duerr,Other,13279.06
2010,House,27,Republican,Farenthold,Individual,342408.55
2010,House,27,Republican,Farenthold,Other,287522.11
2010,House,27,Republican,Puente-Bradshaw,Individual,7140.62
2010,House,27,Republican,Puente-Bradshaw,Other,26603.4
2010,House,28,Democratic,Cuellar,Individual,641619.02
2010,House,28,Democratic,Cuellar,Other,606024.37
2010,House,28,Republican,Chavez,Individual,3715.13
2010,House,28,Republican,Chavez,Other,5691.29
2010,House,28,Republican,Underwood,Individual,148111.45
2010,House,28,Republican,Underwood,Other,2851
2010,House,29,Democratic,Green,Individual,246778
2010,House,29,Democratic,Green,Other,834131.47
2010,House,29,Republican,Mazzapica,Individual,15875
2010,House,29,Republican,Mazzapica,Other,1250
2010,House,29,Republican,Morales,Individual,295085.36
2010,House,29,Republican,Morales,Other,8050
2010,House,29,Republican,Story,Individual,12566.58
2010,House,29,Republican,Story,Other,-3060.21
2010,House,30,Democratic,Johnson,Individual,257528.54
2010,House,30,Democratic,Johnson,Other,356095.82
2010,House,30,Republican,Broden,Individual,653120.3
2010,House,30,Republican,Broden,Other,48768.4
2010,House,30,Republican,Goldstein,Individual,3525
2010,House,30,Republican,Goldstein,Other,87000
2010,House,31,Republican,Carter,Individual,625157.49
2010,House,31,Republican,Carter,Other,372350.74
2010,House,32,Democratic,Raggio,Individual,441933.24
2010,House,32,Democratic,Raggio,Other,228118.45
2010,House,32,Republican,Sessions,Individual,1068387.39
2010,House,32,Republican,Sessions,Other,1084732.81
2010,House,32,Republican,Smith,Individual,1050
2010,House,32,Republican,Smith,Other,2500
2012,House,1,Democratic,Mckellar,Individual,49186.84
2012,House,1,Democratic,Mckellar,Other,3750
2012,House,1,Republican,Gohmert,Individual,614529.5
2012,House,1,Republican,Gohmert,Other,127817.07
2012,House,2,Democratic,Dougherty,Individual,33534.87
2012,House,2,Democratic,Dougherty,Other,16683.83
2012,House,2,Republican,Poe,Individual,597949.35
2012,House,2,Republican,Poe,Other,368321.56
2012,House,3,Democratic,Lingenfelder,Individual,1115
2012,House,3,Democratic,Lingenfelder,Other,3975.77
2012,House,3,Republican,Caesar,Individual,4377.94
2012,House,3,Republican,Caesar,Other,3589.09
2012,House,3,Republican,Johnson,Individual,458336.52
2012,House,3,Republican,Johnson,Other,678431.57
2012,House,3,Republican,Pierce,Individual,0
2012,House,3,Republican,Pierce,Other,11801
2012,House,4,Republican,Clark,Individual,0
2012,House,4,Republican,Clark,Other,0
2012,House,4,Republican,Cooper,Individual,0
2012,House,4,Republican,Cooper,Other,10764.59
2012,House,4,Republican,Gigliotti,Individual,11205
2012,House,4,Republican,Gigliotti,Other,101000
2012,House,4,Republican,Hall,Individual,234764.59
2012,House,4,Republican,Hall,Other,355086.42
2012,House,4,Republican,Johnson,Individual,300
2012,House,4,Republican,Johnson,Other,5600
2012,House,5,Democratic,Mrosko,Individual,7000
2012,House,5,Democratic,Mrosko,Other,843.98
2012,House,5,Republican,Hensarling,Individual,1530648.02
2012,House,5,Republican,Hensarling,Other,1486744.44
2012,House,6,Democratic,Cozad,Individual,50
2012,House,6,Democratic,Cozad,Other,0
2012,House,6,Democratic,Hinojosa-Flores,Individual,31538.8
2012,House,6,Democratic,Hinojosa-Flores,Other,5219
2012,House,6,Democratic,Sanders,Individual,50842.91
2012,House,6,Democratic,Sanders,Other,94274.5
2012,House,6,Republican,Barton,Individual,515607.32
2012,House,6,Republican,Barton,Other,1019985.16
2012,House,6,Republican,Chow,Individual,186461
2012,House,6,Republican,Chow,Other,170979.84
2012,House,6,Republican,Gelbman,Individual,9787
2012,House,6,Republican,Gelbman,Other,178724.77
2012,House,6,Republican,Kuchar,Individual,6595
2012,House,6,Republican,Kuchar,Other,2424
2012,House,7,Democratic,Andrews,Individual,3490
2012,House,7,Democratic,Andrews,Other,15000
2012,House,7,Democratic,Cargas,Individual,67725.11
2012,House,7,Democratic,Cargas,Other,9175
2012,House,7,Democratic,Squiers,Individual,12175
2012,House,7,Democratic,Squiers,Other,3275
2012,House,7,Republican,Culberson,Individual,455961.63
2012,House,7,Republican,Culberson,Other,386083.74
2012,House,7,Republican,Tofte,Individual,17173.32
2012,House,7,Republican,Tofte,Other,60093.2
2012,House,8,Democratic,Burns,Individual,6733
2012,House,8,Democratic,Burns,Other,8202.5
2012,House,8,Republican,Brady,Individual,258316.49
2012,House,8,Republican,Brady,Other,1127577.08
2012,House,8,Republican,Irish,Individual,4849
2012,House,8,Republican,Irish,Other,838
2012,House,8,Republican,Youngblood,Individual,3109.44
2012,House,8,Republican,Youngblood,Other,86836.58
2012,House,9,Democratic,Green,Individual,177372.87
2012,House,9,Democratic,Green,Other,174340.61
2012,House,9,Republican,Mueller,Individual,3700
2012,House,9,Republican,Mueller,Other,88.47
2012,House,10,Democratic,Cadien,Individual,9195
2012,House,10,Democratic,Cadien,Other,42660.41
2012,House,10,Democratic,Grant,Individual,74876.49
2012,House,10,Democratic,Grant,Other,9744.65
2012,House,10,Republican,Mccaul,Individual,617069.92
2012,House,10,Republican,Mccaul,Other,707270.36
2012,House,10,Republican,Traylor,Individual,6192
2012,House,10,Republican,Traylor,Other,4900
2012,House,11,Republican,Brown,Individual,4147
2012,House,11,Republican,Brown,Other,200
2012,House,11,Republican,Conaway,Individual,631798.41
2012,House,11,Republican,Conaway,Other,718831.3
2012,House,11,Republican,Younts,Individual,29187
2012,House,11,Republican,Younts,Other,6883
2012,House,12,Democratic,Robinson,Individual,3560
2012,House,12,Democratic,Robinson,Other,7225
2012,House,12,Republican,Granger,Individual,791197.89
2012,House,12,Republican,Granger,Other,584258.71
2012,House,12,Republican,Lawrence,Individual,4240
2012,House,12,Republican,Lawrence,Other,40950
2012,House,13,Republican,Barlow,Individual,14325
2012,House,13,Republican,Barlow,Other,0
2012,House,13,Republican,Thornberry,Individual,634117.37
2012,House,13,Republican,Thornberry,Other,458011.56
2012,House,14,Democratic,Dailey,Individual,885
2012,House,14,Democratic,Dailey,Other,4600.83
2012,House,14,Democratic,Lampson,Individual,818899.33
2012,House,14,Democratic,Lampson,Other,370036.22
2012,House,14,Republican,Faulk,Individual,450
2012,House,14,Republican,Faulk,Other,2800
2012,House,14,Republican,Gay,Individual,19489.4
2012,House,14,Republican,Gay,Other,9378
2012,House,14,Republican,Gonzalez,Individual,24921.32
2012,House,14,Republican,Gonzalez,Other,19419.8
2012,House,14,Republican,Harper,Individual,1660.88
2012,House,14,Republican,Harper,Other,34019.31
2012,House,14,Republican,Harris,Individual,232687.9
2012,House,14,Republican,Harris,Other,342783.37
2012,House,14,Republican,Mansius,Individual,2176
2012,House,14,Republican,Mansius,Other,11694
2012,House,14,Republican,Old,Individual,570555.81
2012,House,14,Republican,Old,Other,75143.51
2012,House,14,Republican,Paul,Individual,10130.99
2012,House,14,Republican,Paul,Other,10289.18
2012,House,14,Republican,Sargent,Individual,16915
2012,House,14,Republican,Sargent,Other,3450.01
2012,House,14,Republican,Truncale,Individual,401352.72
2012,House,14,Republican,Truncale,Other,66229.03
2012,House,14,Republican,Weber,Individual,693537.57
2012,House,14,Republican,Weber,Other,665698.5
2012,House,15,Democratic,Cantu,Individual,5800
2012,House,15,Democratic,Cantu,Other,12226
2012,House,15,Democratic,Cross,Individual,4560.94
2012,House,15,Democratic,Cross,Other,28891.85
2012,House,15,Democratic,Hinojosa,Individual,275264.92
2012,House,15,Democratic,Hinojosa,Other,316767.61
2012,House,15,Republican,Brueggemann,Individual,16636
2012,House,15,Republican,Brueggemann,Other,16939
2012,House,15,Republican,Cervera,Individual,11532.77
2012,House,15,Republican,Cervera,Other,1000
2012,House,15,Republican,Kuiken,Individual,17876
2012,House,15,Republican,Kuiken,Other,21771
2012,House,15,Republican,Zamora,Individual,58552
2012,House,15,Republican,Zamora,Other,50550
2012,House,16,Democratic,O'rourke,Individual,588930.32
2012,House,16,Democratic,O'rourke,Other,96730.77
2012,House,16,Democratic,Reyes,Individual,647366.32
2012,House,16,Democratic,Reyes,Other,604481.51
2012,House,16,Republican,Carrasco,Individual,79929
2012,House,16,Republican,Carrasco,Other,52550
2012,House,17,Republican,Flores,Individual,751360.26
2012,House,17,Republican,Flores,Other,852188.65
2012,House,17,Republican,Hindman,Individual,2895
2012,House,17,Republican,Hindman,Other,9942
2012,House,18,Democratic,Lee,Individual,313800.89
2012,House,18,Democratic,Lee,Other,286650
2012,House,18,Republican,Neidner,Individual,0
2012,House,18,Republican,Neidner,Other,0
2012,House,18,Republican,Seibert,Individual,35944.69
2012,House,18,Republican,Seibert,Other,101000
2012,House,19,Republican,Neugebauer,Individual,689107.82
2012,House,19,Republican,Neugebauer,Other,872223.51
2012,House,19,Republican,Winn,Individual,13125
2012,House,19,Republican,Winn,Other,2500
2012,House,20,Democratic,Castro,Individual,939451.29
2012,House,20,Democratic,Castro,Other,559571.26
2012,House,20,Democratic,Gonzalez,Individual,86871
2012,House,20,Democratic,Gonzalez,Other,360408.1
2012,House,20,Democratic,Johnson,Individual,10762
2012,House,20,Democratic,Johnson,Other,7885
2012,House,20,Republican,Rosa,Individual,34703.89
2012,House,20,Republican,Rosa,Other,20097.82
2012,House,21,Democratic,Boone,Individual,2517
2012,House,21,Democratic,Boone,Other,9990.12
2012,House,21,Democratic,Duval,Individual,50500.9
2012,House,21,Democratic,Duval,Other,6822.4
2012,House,21,Republican,Mack,Individual,58718.21
2012,House,21,Republican,Mack,Other,22969.72
2012,House,21,Republican,Morgan,Individual,4139.12
2012,House,21,Republican,Morgan,Other,5375
2012,House,21,Republican,Smith,Individual,802183.28
2012,House,21,Republican,Smith,Other,925288.7
2012,House,22,Democratic,Blatt,Individual,225
2012,House,22,Democratic,Blatt,Other,9650
2012,House,22,Democratic,George,Individual,8499.04
2012,House,22,Democratic,George,Other,19400
2012,House,22,Democratic,Rogers,Individual,34662.51
2012,House,22,Democratic,Rogers,Other,5863.72
2012,House,22,Republican,Carlson,Individual,11005
2012,House,22,Republican,Carlson,Other,109420
2012,House,22,Republican,Olson,Individual,701914.49
2012,House,22,Republican,Olson,Other,737682.03
2012,House,23,Democratic,Bustamante,Individual,22469.89
2012,House,23,Democratic,Bustamante,Other,6389.21
2012,House,23,Democratic,Gallego,Individual,1331185.45
2012,House,23,Democratic,Gallego,Other,471644.14
2012,House,23,Democratic,Rodriguez,Individual,140208.93
2012,House,23,Democratic,Rodriguez,Other,281755.56
2012,House,23,Republican,Canseco,Individual,1285376.35
2012,House,23,Republican,Canseco,Other,1427328.08
2012,House,24,Democratic,Rusk,Individual,2917
2012,House,24,Democratic,Rusk,Other,3335
2012,House,24,Republican,Marchant,Individual,245155.2
2012,House,24,Republican,Marchant,Other,584477.22
2012,House,24,Republican,Stinchfield,Individual,188555.61
2012,House,24,Republican,Stinchfield,Other,50000
2012,House,25,Democratic,Henderson,Individual,5380.42
2012,House,25,Democratic,Henderson,Other,6855.5
2012,House,25,Republican,Beltz,Individual,39307.5
2012,House,25,Republican,Beltz,Other,36600.04
2012,House,25,Republican,Burch,Individual,38490.47
2012,House,25,Republican,Burch,Other,86354.77
2012,House,25,Republican,Campbell,Individual,43424.57
2012,House,25,Republican,Campbell,Other,3.02
2012,House,25,Republican,Costa,Individual,25755
2012,House,25,Republican,Costa,Other,220000
2012,House,25,Republican,Garrison,Individual,30664.75
2012,House,25,Republican,Garrison,Other,814311.96
2012,House,25,Republican,Hewlett,Individual,55603
2012,House,25,Republican,Hewlett,Other,158353.81
2012,House,25,Republican,Matthews,Individual,24418
2012,House,25,Republican,Matthews,Other,250
2012,House,25,Republican,Riddle,Individual,55316.4
2012,House,25,Republican,Riddle,Other,317000
2012,House,25,Republican,Wilbanks,Individual,70340
2012,House,25,Republican,Wilbanks,Other,51125
2012,House,25,Republican,Williams,Individual,775830.02
2012,House,25,Republican,Williams,Individual,1356574.85
2012,House,25,Republican,Williams,Other,59140.73
2012,House,25,Republican,Williams,Other,1941108.1
2012,House,26,Democratic,Sanchez,Individual,6827.68
2012,House,26,Democratic,Sanchez,Other,4446.16
2012,House,26,Republican,Burgess,Individual,182240.49
2012,House,26,Republican,Burgess,Other,872366.66
2012,House,26,Republican,Lawrence,Individual,2475
2012,House,26,Republican,Lawrence,Other,5067.3
2012,House,27,Democratic,Harrison,Individual,318858.69
2012,House,27,Democratic,Harrison,Other,81632.55
2012,House,27,Democratic,Mcdonald,Individual,33227.72
2012,House,27,Democratic,Mcdonald,Other,54686.03
2012,House,27,Democratic,Trevino,Individual,18226.96
2012,House,27,Democratic,Trevino,Other,107314.62
2012,House,27,Republican,Chambless,Individual,1
2012,House,27,Republican,Chambless,Other,0
2012,House,27,Republican,Farenthold,Individual,657617.26
2012,House,27,Republican,Farenthold,Other,495894.14
2012,House,27,Republican,Grunwald,Individual,100
2012,House,27,Republican,Grunwald,Other,6026
2012,House,27,Republican,Middlebrook,Individual,27733
2012,House,27,Republican,Middlebrook,Other,3120
2012,House,28,Democratic,Cuellar,Individual,847940.32
2012,House,28,Democratic,Cuellar,Other,824493.17
2012,House,29,Democratic,Green,Individual,184250
2012,House,29,Democratic,Green,Other,828044.96
2012,House,30,Democratic,Caraway,Individual,74235
2012,House,30,Democratic,Caraway,Other,9681.99
2012,House,30,Democratic,Clayton,Individual,442958.99
2012,House,30,Democratic,Clayton,Other,825.7
2012,House,30,Democratic,Johnson,Individual,259730
2012,House,30,Democratic,Johnson,Other,519507.22
2012,House,30,Republican,Washington,Individual,9013
2012,House,30,Republican,Washington,Other,787
2012,House,31,Republican,Carter,Individual,446625.28
2012,House,31,Republican,Carter,Other,439058.35
2012,House,31,Republican,Klingemann,Individual,18791.29
2012,House,31,Republican,Klingemann,Other,6304
2012,House,32,Democratic,Mcgovern,Individual,43315.43
2012,House,32,Democratic,Mcgovern,Other,36845.97
2012,House,32,Republican,Sessions,Individual,693594.5
2012,House,32,Republican,Sessions,Other,1142957.02
2012,House,33,Democratic,Alameel,Individual,215.59
2012,House,33,Democratic,Alameel,Other,4529739.78
2012,House,33,Democratic,Castaneda,Individual,52679.45
2012,House,33,Democratic,Castaneda,Other,78125.95
2012,House,33,Democratic,De Lapaz,Individual,705
