"County","demperc2002","RegPerc2002","ToPerc2002","demperc2004","RegPerc2004","ToPerc2004","demperc2006","RegPerc2006","ToPerc2006","demperc2008","RegPerc2008","ToPerc2008","demperc2010","RegPerc2010","ToPerc2010","demperc2012","RegPerc2012","ToPerc2012","demperc2014","RegPerc2014","ToPerc2014","demperc2016","RegPerc2016","ToPerc2016","demperc2018","RegPerc2018","ToPerc2018"
"Limestone",0.46234309623431,0.585058159425248,0.392880637380308,0.522035676810073,0.605969893944577,0.549611856033874,0.515372790161414,0.606910708176531,0.385780721533258,0.469746524938675,0.611443722203216,0.536508602601762,0.371060973335819,0.596861101607937,0.399799383821738,0,0.563975367772836,0.58037609948438,0.220511605873993,0.573469038658912,0.321700223713647,0.227156849590769,0.584245638043106,0.57297613819353,0.231378299120235,0.580738966814916,0.512297496318115
"Lipscomb",0.153686396677051,0.587522713506965,0.499484536082474,0,0,0,0.150273224043716,0.590854027861902,0.388006150691953,0.111922141119221,0.593276801938219,0.64267483409903,0,0.579043004239855,0.456589958158996,0,0.576317383403998,0.626379400945875,0.0763723150357995,0.599939430648092,0.448258455325593,0,0.619927316777711,0.661455788959453,0.0905624404194471,0.60145366444579,0.545820745216516
"Llano",0.207344955701629,0.692451168333247,0.544332210998878,0.252770159078442,0.713952644940677,0.696879535558781,0,0,0,0,0.750220195844775,0.665124309392265,0.173956690090348,0.725195585720947,0.531542473387154,0.184377738825592,0.720428993316409,0.697518878101402,0,0.748251385938552,0.494045146101648,0,0.785140666286721,0.701464959746602,0.193167017332933,0.80840370965235,0.658591296545536
"Madison",0.362923203963666,0.509953161592506,0.357491389207807,0.502763819095477,0.534470140515222,0.564014788443106,0.594507845934379,0.515661592505855,0.418677263695714,0.605052526263132,0.51653981264637,0.591952394446019,0.360767729342876,0.467139929742389,0.497101676327746,0.254271869421066,0.474165690866511,0.621700879765396,0,0.508269906323185,0.352483801295896,0,0,0,0.193753308628904,0.541349531615925,0.518588617006895
"Marion",0.667859984089101,0.713635501611986,0.343741695455753,0.551500600240096,0.759624502180922,0.561353139433279,0.501151543067711,0.77024464251849,0.287209159177644,0,0.732125924521145,0.565859344644476,0,0.678740754788545,0.380692930986309,0.357001484413657,0.663000189645363,0.627431350114417,0,0,0,0,0.688033377583918,0.597160970231532,0.285591026747196,0.695145078702826,0.487927977083618
"Mason",0.22755905511811,0.672981056829511,0.494074074074074,0.229255319148936,0.715852442671984,0.732590529247911,0,0,0,0,0.73629112662014,0.71665538253216,0.173756308579668,0.713609172482552,0.508208173244848,0.194992008524241,0.705882352941177,0.693502824858757,0,0.715104685942173,0.477866852561868,0,0.738285144566301,0.696488858879136,0.187339166237777,0.734297108673978,0.668024439918534
"Matagorda",0.343919816447289,0.594245545201896,0.394497936726272,0,0,0,0.478855079938112,0.576072148656749,0.369956959750272,0,0,0,0.285375400308386,0.575717944526184,0.4070042593469,0.38585295703757,0.57100430494251,0.584530228563249,0.296169324787599,0.571222276715165,0.335416169806821,0.305126464097776,0.588169582039126,0.575114652337055,0.279175969149584,0.58667102610212,0.493962474456623
"Maverick",0.699658147484942,0.44454274024107,0.266832504145937,0.394996476391825,0.461517195620922,0.398266842378499,0,0,0,0.875694106186069,0.49852556305061,0.405227550001849,0.836951705804165,0.498359688893804,0.265273668639053,0.821395729028303,0.50947325739983,0.383496726115111,0.815242494226328,0.532511334734048,0.185892776797148,0.777952755905512,0.564912086696893,0.443313431861929,0.720209769835874,0.577518522614177,0.343896601244615
"McCulloch",0.475535168195719,0.66702885427985,0.381900452488688,0.243196092114445,0.673065314499577,0.581883408071749,0,0,0,0,0.639140408064711,0.570079335096335,0.150884495317378,0.618374984908849,0.407848496680984,0.165609584214235,0.614511650368224,0.596267190569745,0,0.631172280574671,0.33530986993114,0,0.637933116020765,0.598978046934141,0.133408919123205,0.627912592056018,0.5216304556816
"McLennan",0.564031374985439,0.544536963721659,0.412875737794629,0.645119139123751,0.573229291716687,0.59166759496491,0.652368441093595,0.570726162805548,0.39523521821179,0.603283278187834,0.573386801529122,0.592254922341342,0.474000298418383,0.542314798259729,0.430447512814676,0,0.527900521910892,0.601256380688187,0.279814385150812,0.548049006836777,0.344585987261146,0.321950645991456,0.579304062050352,0.591878426243001,0.351825947605014,0.591598341464245,0.545347916816579
"McMullen",0.43558282208589,0.936350777934936,0.593655589123867,0.493697478991597,0.973125884016973,0.818313953488372,0,0,0,0.623949579831933,1.01697312588402,0.746870653685675,0.318791946308725,1.03677510608204,0.429740791268759,0.419864559819413,0.933521923620934,0.793939393939394,0,0.992927864214993,0.377492877492877,0.254237288135593,1.001414427157,0.704802259887006,0,0.988684582743989,0.702432045779685
"Medina",0.257308096740273,0.509933486936487,0.409718670076726,0.256256952169077,0.530974220753815,0.611020140822008,0,0,0,0.403401628578934,0.577772464461157,0.591399872089086,0.298570565733843,0.573099160979003,0.418910718349389,0.334089392928619,0.57655523192627,0.605051837888784,0.28896342102505,0.618484545494066,0.346453925634357,0.260097513995064,0.659457462070165,0.571673423646132,0.264791037260826,0.679759161848455,0.517890832347392
"Menard",0.285041224970554,0.818019625334523,0.546892039258451,0.308196721311475,0.823371989295272,0.631635969664139,0,0,0,0,0.830062444246209,0.564750134336378,0.168439716312057,0.760035682426405,0.346830985915493,0.193509615384615,0.72078501338091,0.54269801980198,0,0.684656556645852,0.316612377850163,0,0.663693131132917,0.580645161290323,0.158301158301158,0.63693131132917,0.553221288515406
"Milam",0.591005723630417,0.608676333966151,0.414227885062048,0.425421059008845,0.596154622934927,0.601192492716309,0.464177978883861,0.587308639980612,0.387138927097662,0.376448598130841,0.592115361311952,0.582713691247698,0,0.577129700690714,0.419302911534155,0,0.570505311629034,0.593741149815916,0.247996625896246,0.582380740800582,0.34963240393952,0.232785697028268,0.597689542351658,0.5952557950936,0.242339478703115,0.603708042169891,0.538940184664793
"Mills",0.559923906150919,0.641410048622366,0.521162349968414,0.241379310344828,0.676661264181524,0.662275449101796,0,0,0,0,0.68982982171799,0.645521292217327,0.136304062909568,0.667139384116694,0.503795930762223,0.137649880095923,0.678889789303079,0.657415696806923,0,0.684967585089141,0.403430937592428,0,0.697123176661264,0.653007846556234,0.113739305485657,0.692058346839546,0.590456674473068
"Mitchell",0.677165354330709,0.581516537275338,0.350402340892465,0.292155094679892,0.571413378708923,0.480737018425461,0,0,0,0,0.508986493672232,0.50793982448809,0.190697674418605,0.487503988088908,0.345767888307155,0.224273188740194,0.478251621822822,0.516566599955526,0,0.485164309263001,0.270276194651469,0,0.477932574710199,0.493991989319092,0.140117208311135,0.482186536211847,0.424569916188796
"Montague",0.273938384679434,0.637202697905573,0.389096697174692,0,0,0,0.271288318974153,0.656676302043714,0.420573017221407,0.220432220039293,0.665753841472691,0.613117001828154,0,0.643085349155637,0.429776831480167,0,0.640853998681475,0.618580359262483,0.108452216597638,0.65616917693595,0.527165932452276,0,0.67523708098788,0.654374765302291,0.111202635914333,0.685126020589279,0.555292376017765
"Montgomery",0.329029317940149,0.430612665827018,0.372912101910828,0.195516041747198,0.46977483071711,0.628478547207354,0.244016899413074,0.498141508647361,0.353994696642675,0.207897215478702,0.538835228394764,0.642821657192188,0.14999862739177,0.548448039039289,0.458482194652595,0.178990508802176,0.562714757781747,0.675100894893841,0,0.618263243122265,0.37262173892984,0,0,0,0.241001286876551,0.730858855590614,0.571975405751067
"Moore",0.169201520912548,0.464161796932067,0.423133667748598,0,0,0,0.191201353637902,0.453113586559532,0.312141057934509,0.201249526694434,0.451196128560993,0.550136598198927,0,0.440056610664719,0.362278244631186,0,0.421475529583638,0.540186308492201,0.0913818722139673,0.426177867056245,0.297161221210498,0,0.441334915997078,0.548463846074273,0.174380785589192,0.442476260043828,0.419211721007016
"Morris",0.724409448818898,0.674346683160662,0.412176106397615,0.516679904686259,0.689887119220659,0.599013784601591,0.507189072609633,0.696072367403742,0.31967122070421,0.42246740220662,0.718339260862842,0.571197933484017,0.380167858253031,0.693598268130509,0.38368074908037,0.376198416006669,0.636925931653008,0.627215343529983,0,0,0,0,0.661666924385341,0.587286749240477,0.290547024952015,0.638858821710221,0.516519423938037
"Motley",0.171122994652406,0.76198347107438,0.630151843817787,0,0,0,0.202564102564103,0.747107438016529,0.488938053097345,0.139175257731959,0.747107438016529,0.674778761061947,0,0.745454545454545,0.592017738359202,0,0.667768595041322,0.742574257425743,0.0359116022099447,0.652066115702479,0.474017743979721,0,0.68099173553719,0.762135922330097,0.0751445086705202,0.702479338842975,0.634117647058824
"Nacogdoches",0.51111467779472,0.465842167255595,0.428504890544946,0.407364951998854,0.497907755253859,0.6637407787842,0.334158204624968,0.481030314301655,0.405438494748373,0,0.522487756493708,0.700234330970249,0,0.497039861136941,0.409591219481775,0.308691003513059,0.45491600024797,0.708411405989166,0.242334154421133,0.479960944764739,0.388937324421195,0.297007156798959,0.537443431901308,0.65949593402157,0.34053715825953,0.56967949910111,0.591027803471353
"Navarro",0.305881222371709,0.585712789357913,0.391859508566115,0.32260154175034,0.606892217450508,0.556713841905419,0.348039215686274,0.592898292657379,0.38877111158222,0.314308310815264,0.596312977898816,0.573968030915159,0.244577006507592,0.567256729862784,0.362065145136273,0.278688524590164,0.560720645228868,0.577673167451244,0.215165262475697,0.573206242798785,0.35381185585849,0.236224,0.582654236933068,0.591090497249488,0.267270027575479,0.597737509165183,0.506536291311814
"Newton",0.772657450076805,0.658913118726203,0.34870771170414,0.564992331288344,0.671928002769124,0.59385946837008,0.515322296583304,0.645067497403946,0.31380124490234,0.402758344993004,0.63828314295604,0.572559652928416,0.303095975232198,0.617722395292489,0.375434270985095,0.347688292319165,0.573762547594323,0.708132239382239,0.255069370330843,0.620214607130495,0.324478178368121,0,0.661336102457598,0.586622003559091,0.214193548387097,0.640290758047767,0.509568602011028
"Nolan",0.626689189189189,0.681059411146162,0.356556981569044,0.404868154158215,0.651222397476341,0.537894843071955,0.345146379044684,0.616982124079916,0.336706433745207,0.057733619763695,0.601077812828602,0.557620817843866,0.245619524405507,0.577681388012618,0.396587030716724,0,0.548041535226078,0.548626933685094,0.199272433306386,0.562368559411146,0.314596236998948,0,0.574855415352261,0.554590145192637,0.200447093889717,0.572029442691903,0.469554227941176
"Nueces",0.572324886034998,0.588796171922533,0.35107976158385,0.62012706177111,0.592867031329452,0.522411220235292,0.560364141238837,0.581086522663077,0.34069975063101,0.544873855470411,0.584363784929296,0.52340378444174,0.445013931409308,0.557134585257317,0.327137958322342,0.490316480459071,0.549092800898234,0.523520721145096,0.44945652173913,0.559356657251273,0.305166416192868,0.496269958146024,0.586294871304997,0.524151380401161,0.498705588287806,0.600306269711336,0.461231504421312
"Ochiltree",0.0811965811965812,0.502494375427957,0.415806891181624,0,0,0,0.0756402620607504,0.493201604225765,0.342721142403808,0.0783289817232376,0.497994717793211,0.609310548025928,0,0.490951775408393,0.378162980673441,0,0.490756138119926,0.598166234801674,0.035828534868842,0.510613322899345,0.305938697318008,0,0.51785190257263,0.571968265961466,0.0778671180702497,0.507385307639636,0.46693657219973
"Oldham",0.1472,0.756335282651072,0.407216494845361,0,0,0,0.151401869158879,0.723196881091618,0.373315363881402,0.103563474387528,0.711500974658869,0.631506849315069,0,0.699805068226121,0.486768802228412,0,0.649122807017544,0.651651651651652,0.0433996383363472,0.658382066276803,0.416728349370836,0,0.687134502923977,0.681560283687943,0.0718711276332094,0.665692007797271,0.598828696925329
"Orange",0.698133184731123,0.674670381367841,0.34127832213428,0.447325075767558,0.677517504307343,0.579861486852072,0.436426519725658,0.64695675550179,0.333005949570309,0.297136625861826,0.636924618448868,0.568778297904996,0.222329472329472,0.605691801996652,0.386882666236281,0.254605149472957,0.595293082591004,0.630067532894062,0.215096582466568,0.617874555518897,0.341698803520221,0,0.648471962559722,0.608528519474646,0.183613445378151,0.64882632550069,0.497363365851821
"Palo Pinto",0.559844307492702,0.619472804240333,0.364706557941886,0,0,0,0.371715076071923,0.611077514140372,0.379962743043428,0.284825737265416,0.618298886556864,0.568551866981186,0,0.601152573725588,0.38020001183502,0.221262080727686,0.603358116039984,0.555981369023053,0,0.606275123617089,0.335269612157484,0,0.622425385080573,0.590672686746299,0.180281993326875,0.635338479598734,0.531019036954087
"Panola",0.600438892640108,0.64388972936628,0.390810599138494,0.432199918066366,0.659606656580938,0.635894495412844,0.344729849424269,0.687006219532695,0.355762172742843,0,0.695453017313834,0.616895280681612,0,0.661413682971928,0.412033801385094,0.23242584315319,0.645192469322575,0.666775223083437,0.186310459228217,0.662716422928223,0.366899175649968,0.176540167570232,0.686838124054463,0.640907978463045,0.179939981532779,0.686333837619768,0.537472446730345
"Pecos",0.389114541023558,0.524988714773973,0.500061417516276,0.263859148227457,0.513961436770491,0.56474278544542,0,0,0,0.509933774834437,0.522215773521635,0.495307483329217,0.45320362294532,0.525762558844393,0.404881638660616,0.486954340190667,0.488102147417295,0.557008851895891,0.582809917355372,0.526213967885471,0.377941176470588,0.436151748078354,0.526729863932418,0.513956904995103,0.3794500723589,0.526794350938286,0.43750765087526
"Polk",0.560996004831367,0.856472816153965,0.293611003985088,0.395325577722798,0.923612181533922,0.494468815563609,0.428583916083916,0.846255477506441,0.309775962113918,0.324270776004403,0.845286591945038,0.5256988042827,0.225325884543762,0.812939026270011,0.340159271899886,0.26546738399462,0.806178847466584,0.523995520471989,0.193248193248193,0.818311937110519,0.282735051934772,0,0.848589610904367,0.519656434076342,0.225534207218531,0.833505824323432,0.444969882701046
"Potter",0.249623007324429,0.476068157227458,0.324918891722618,0,0,0,0.26164610568956,0.468667663310565,0.307632659535097,0.27582683333901,0.465785104854096,0.53184735964819,0,0.437702873473029,0.302656904555233,0,0.419581574752422,0.525610236220472,0.184332497530583,0.436084015428708,0.262831925451722,0,0.45398230819423,0.527899572455199,0.270515446678651,0.454989964732021,0.445204857770436
"Presidio",0.657584683357879,0.580199539524175,0.322089947089947,0.490864799025579,0.678434382194935,0.352564102564103,0,0,0,0.832706766917293,0.666410846763878,0.350863723608445,0.753888380603843,0.635456638526477,0.240338164251208,0.724312184166199,0.656050140700947,0.361668941314096,0.795740561471442,0.677027372729598,0.198375212544871,0.701492537313433,0.613839856740854,0.421546155449052,0.735095267363245,0.622665643387056,0.3436729663106
"Rains",0.665515918680476,0.53582554517134,0.487688098495212,0.278622087132725,0.602528862012095,0.641423357664234,0.33796992481203,0.596664834157962,0.437653562653563,0.271425043220548,0.61654755360088,0.629514043691485,0.199528672427337,0.626168224299065,0.397863623061165,0.187966058112625,0.605919003115265,0.611976410101316,0,0,0,0,0.661627267729522,0.651017864561695,0.156473574890376,0.697177936595199,0.579708240241819
"Randall",0.133442844719297,0.611820252640298,0.427648858682408,0,0,0,0.164155326916694,0.630358252226134,0.414139290407359,0.168555295950156,0.651952785255747,0.66915268019363,0,0.637904328018223,0.400734959940788,0,0.633017187823566,0.658732547336465,0.106675007359435,0.664419134396355,0.354223806911684,0,0.705495961896873,0.649974756666001,0.162532168923765,0.720521847173328,0.557165028453182
"Reagan",0.162729658792651,0.564300564300564,0.417368421052632,0.152255639097744,0.576477576477576,0.602782071097372,0,0,0,0,0.591921591921592,0.505268439538384,0.11623246492986,0.554202554202554,0.286173633440514,0.191516709511568,0.517077517077517,0.49684089603676,0.31340206185567,0.527175527175527,0.291267605633803,0.206385404789054,0.562221562221562,0.492868462757528,0.182038834951456,0.546480546480546,0.457065217391304
"Real",0.227057710501419,0.762163795708673,0.442902458366376,0.178020565552699,0.781807192505289,0.63355237727097,0,0,0,0,0.76186158960411,0.649345497818326,0.154430379746835,0.744938047748565,0.505070993914807,0.17032967032967,0.71804170444243,0.650252525252525,0,0.737382895134482,0.434426229508197,0.117684078036501,0.762466001813237,0.67538644470868,0.164598301763553,0.778482925355092,0.609860248447205
"Red River",0.694485402536125,0.661275272161742,0.413452492944497,0.435777126099707,0.658475894245723,0.646433632498819,0.45668549905838,0.636158631415241,0.417797335289084,0.339488040285355,0.631337480559876,0.630865870181057,0.27062818336163,0.614230171073095,0.398278263071275,0.29582806573957,0.591057542768274,0.674516510985397,0,0,0,0,0.641368584758942,0.633850630455868,0.217421282463801,0.639269051321928,0.537647488140129
"Reeves",0.552045362494937,0.551549009649568,0.339384372533544,0.393977415307403,0.530290938112167,0.470378984813244,0,0,0,0.716097217330046,0.468983530436044,0.476639851485149,0.618550724637681,0.45672204890082,0.304050833995234,0.642384105960265,0.455996517449031,0.457756563245823,0.671085335542668,0.475295654066604,0.186689055106091,0.598165760869565,0.515272437060147,0.457476767107857,0.56484274019819,0.512080098672277,0.342448285633324
"Refugio",0.372398685651698,0.753894080996885,0.343334531081567,0.517875041764116,0.783827712312068,0.595127008812856,0,0,0,0.55,0.750507923608289,0.603862118751128,0.369497830130192,0.723418664499526,0.330275229357798,0.406720741599073,0.686170933224976,0.541452822739834,0.378172588832487,0.683055668427468,0.428118183620861,0.367079646017699,0.689692536909116,0.593479968578162,0.348221670802316,0.667750237031017,0.507707910750507
"Roberts",0.086848635235732,0.841765339074273,0.517902813299233,0,0,0,0.0650684931506849,0.792249730893434,0.418478260869565,0.07421875,0.779332615715823,0.715469613259669,0,0.749192680301399,0.517241379310345,0,0.717976318622174,0.770614692653673,0.0349854227405248,0.729817007534984,0.519174041297935,0,0.771797631862217,0.789400278940028,0.0349344978165939,0.755651237890204,0.672364672364672
"Robertson",0.580830552465703,0.692696426422813,0.484106305367379,0.601458080194411,0.716460113103116,0.568561592073222,0.676923076923077,0.717001564192035,0.429182748783353,0.597947618318272,0.744856214655276,0.544947904046523,0.423968218936217,0.688605462639875,0.436484361348943,0,0.669414029599326,0.65651118899973,0.337291205473938,0.683912886535916,0.449771287825475,0.2957267484844,0.692154975333895,0.618252933507171,0.297266699013424,0.697689808687282,0.5460895059067
"Rockwall",0.610953110187413,0.413993387543562,0.43846936573032,0.162622529326691,0.486692112284106,0.673529874626239,0.210124415772497,0.511405849087915,0.39194248914183,0.211271263472276,0.579687759296373,0.710598753605954,0.162109156113415,0.58502367974265,0.410722468306094,0.197478493028775,0.593602001608435,0.771273736048687,0,0,0,0,0.732782720808813,0.701066127795972,0.270391949152542,0.801766725812834,0.61641829066361
"Runnels",0.575925285368385,0.675078563946291,0.420228523063902,0.218767048554283,0.682601656985049,0.562360491071429,0,0,0,0,0.663555851823636,0.573191733639495,0.104483586869496,0.654794781449386,0.385834787667248,0.144309517085569,0.625749928578231,0.558210318064222,0,0.6280354251976,0.356785443517817,0,0.635748976287973,0.566506890353505,0.100966033032097,0.634510998952481,0.496322977637701
"Rusk",0.498556124825338,0.589049315582224,0.361017380785637,0.367360532889259,0.594037127320458,0.584280303030303,0.275457615070197,0.585430339396212,0.378303065244547,0,0.596006000375023,0.595249331445651,0,0.571910744421526,0.395573770491803,0.233377956269523,0.565085317832364,0.620951685691532,0.181497040290242,0.569248078004875,0.349594834969366,0.198663624511082,0.587342958934933,0.614947482680458,0.210375358523507,0.582655165947872,0.526888295304605
"Sabine",0.612903225806452,0.706387299243123,0.369658957271658,0.423569794050343,0.698818534244046,0.621846519614318,0.391169368747844,0.680450433819457,0.42078133478025,0,0.659220971017168,0.68258190982918,0,0.701310688573011,0.452355883127139,0.205635770843037,0.682388776075318,0.619369674015961,0.141654465592972,0.68792689680635,0.371259895344157,0.135509838998211,0.711371607901052,0.602698845205657,0.124616171954964,0.715894406498062,0.512377514182568
"San Augustine",0.771088680605624,0.752284263959391,0.457639826060879,0.520099805932908,0.76029328821207,0.570029673590504,0.476943346508564,0.746869712351946,0.367467149977345,0,0.737281443880429,0.568390452876377,0,0.717540891144952,0.401823612639522,0.343231441048035,0.67794698251551,0.613976705490849,0.29529946929492,0.695657078398195,0.441705853737636,0.256122750073768,0.697123519458545,0.579126213592233,0.244197780020182,0.676706147772138,0.504417402900483
"San Jacinto",0.519154318756776,0.582436325045482,0.391683477581831,0.390007847240387,0.6107868405094,0.508035991312442,0.436467598475222,0.617912371134021,0.407593694412071,0.338161286363078,0.601273499090358,0.56631366616238,0.267867778439547,0.587818374772589,0.464568959958734,0.252894909329255,0.599075197089145,0.615209414146527,0,0.626288659793814,0.398934882595013,0,0,0,0.178766078046654,0.67707701637356,0.523175100761308
"San Saba",0.483814008240141,0.604142880443647,0.478401727861771,0.235430157261795,0.608709835263415,0.64924973204716,0,0,0,0,0.613766106671016,0.660111613074674,0.129739336492891,0.607731202087751,0.480676328502415,0.134237605238541,0.613439895612461,0.604626429141186,0,0.605773935736421,0.389606892837911,0,0.615886478551623,0.624205508474576,0.107684777288302,0.60903604632197,0.556507766470273
"Schleicher",0.531887755102041,0.532216122507946,0.439739413680782,0.23321554770318,0.54897428488876,0.696842105263158,0,0,0,0,0.586535683328518,0.642364532019704,0.151388888888889,0.516613695463739,0.432326621923937,0.259061833688699,0.499855533082924,0.587861271676301,0.37799043062201,0.528171048829818,0.470459518599562,0.21751968503937,0.52701531349321,0.580043859649123,0.20995670995671,0.510257151112395,0.541902604756512
"Scurry",0.577280174767886,0.648720524791679,0.337068415778446,0.22554505112869,0.637196383192483,0.521981079577073,0,0,0,0,0.599255363158206,0.55276134122288,0.136046158518069,0.563914662254004,0.362817019492769,0,0.543348501861592,0.55699369153796,0.111754068716094,0.554340760002364,0.309381663113006,0,0.560486968855269,0.563475326866301,0.13324112494237,0.549553808876544,0.472201311969029
"Shackelford",0.487540628385699,0.71343990526939,0.436099585062241,0.413359788359788,0.732089994079337,0.617873028710069,0.26216814159292,0.740378922439313,0.377449020391843,0.170542635658915,0.736234458259325,0.607961399276236,0.109218436873747,0.685316755476613,0.455291576673866,0,0.682652457075192,0.592367736339983,0.0778210116731518,0.684724689165186,0.352356247297882,0,0.689165186500888,0.653350515463918,0.0670826833073323,0.6850207223209,0.559204840103717
"Shelby",0.559871589085072,0.604959132348318,0.431308866515102,0.4418371886121,0.599064759509588,0.618760249262053,0.380222104706504,0.585507701980509,0.406040268456376,0,0.587629676202452,0.617961749364718,0,0.555760767054385,0.409177685073888,0.269986295111923,0.550495127318453,0.662002998072668,0.199742977785937,0.573090223200251,0.385833790455293,0.193082261918307,0.596353348003772,0.602662098049552,0.196517079705291,0.598632505501415,0.497833792831824
"Sherman",0.116504854368932,0.536585365853659,0.525798525798526,0,0,0,0.112244897959184,0.459459459459459,0.442611190817791,0.13595166163142,0.490441661173369,0.685483870967742,0,0.475939353988134,0.458448753462604,0,0.482860909690178,0.718088737201365,0.0633561643835616,0.501318391562294,0.394477317554241,0,0.500329597890574,0.615942028985507,0.0889175257731959,0.501977587343441,0.540380827314511
"Smith",0.533801656476302,0.514872636066262,0.440903534118693,0.297989908407832,0.555756887952163,0.640952380952381,0.239960916088749,0.568354997758853,0.365083227062219,0,0.619629590776009,0.615960598714841,0,0.577758280324633,0.425926842956654,0.264449467226348,0.56840745014639,0.672449518887947,0.227502632176552,0.603850958925012,0.388451940996241,0.256895135082104,0.644739979209781,0.630348122563993,0.285835240577333,0.6441153189582,0.573201066034942
"Somervell",0.568760611205433,0.612720848056537,0.474817377931565,0.384246780473196,0.674911660777385,0.623211169284468,0.58083093377211,0.678680800942285,0.445678583825061,0.493305563820292,0.6924617196702,0.600952542949481,0.354339622641509,0.667137809187279,0.484110169491525,0.184832668099478,0.648881036513545,0.642403339989109,0.142790697674419,0.684570082449941,0.38799036476256,0.1402224030377,0.708716136631331,0.64749875353166,0.160993303571429,0.734157832744405,0.594577250120327
"Starr",0.917493568540978,0.452729300616717,0.231794797478444,0.750665389119557,0.4636366618554,0.350373226730817,0,0,0,0.924868766404199,0.450318199711324,0.357202695319614,0.87241186345831,0.477397979267813,0.128083556654985,0.924826110219369,0.49768731137646,0.398378538707445,0,0.496014302584963,0.179293012797196,0.869897959183674,0.524619472510169,0.370517430045334,0,0.540791890827975,0.360407630948409
"Stephens",0.52972972972973,0.606230529595016,0.503768413840356,0.434119677790564,0.606126687435099,0.605961966763748,0.322691552062868,0.603842159916926,0.364746345657782,0.207324276432369,0.601661474558671,0.610459095616155,0.157070279424217,0.58951194184839,0.435088955434208,0.150163934426229,0.565316718587747,0.626745040411462,0.0240492170022371,0.579854620976116,0.348853868194842,0,0.595015576323987,0.603315881326352,0.0985675306957708,0.575597092419522,0.53581093270792
"Sterling",0.376146788990826,0.891513560804899,0.454367026496565,0.126459143968872,0.846894138232721,0.638429752066116,0,0,0,0,0.7917760279965,0.683977900552486,0.091644204851752,0.755905511811024,0.444444444444444,0.0725274725274725,0.727034120734908,0.571600481347774,0,0.73753280839895,0.545670225385528,0,0.818022747156605,0.677005347593583,0.0619834710743802,0.765529308836395,0.561142857142857
"Stonewall",0.685245901639344,0.808053691275168,0.509966777408638,0,0,0,0.498977505112474,0.759060402684564,0.487179487179487,0.300578034682081,0.734228187919463,0.685557586837294,0,0.730872483221476,0.550964187327824,0,0.696644295302013,0.658959537572254,0.243093922651934,0.679194630872483,0.384387351778656,0,0.669798657718121,0.702404809619238,0.15257048092869,0.642281879194631,0.644723092998955
"Sutton",0.284035259549461,0.632267441860465,0.401532567049808,0.174103877103146,0.630087209302326,0.564398308342945,0,0,0,0.28939617083947,0.656007751937985,0.54615952732644,0.25068870523416,0.609738372093023,0.460071513706794,0.287157287157287,0.600532945736434,0.604679306171844,0.214774281805746,0.604166666666667,0.301924619085806,0.231277533039648,0.613856589147287,0.564325177584846,0.201005025125628,0.596899224806202,0.490665584415584
"Swisher",0.319672131147541,0.640819964349376,0.428968805881184,0,0,0,0.375707992448081,0.631779984721161,0.333131801692866,0.326720647773279,0.588107970460912,0.54968607923793,0,0.543162719633308,0.36333802156587,0,0.521263050674815,0.555691255495848,0.196519216823785,0.523936847466259,0.355285540704739,0,0.517570664629488,0.543419434194342,0.199463806970509,0.500636618283677,0.489064089521872
"Tarrant",0.409781263720912,0.484554740264694,0.389346730916658,0.351380336902054,0.507815773501217,0.613636660512749,0.392796097486028,0.511204322306822,0.351349393265036,0.400700268162892,0.533657189417114,0.651106686941426,0.311346703424956,0.517926694578432,0.371330502152203,0.398848325332751,0.500557756238965,0.674742635771916,0.366746846006578,0.553488768038633,0.372654002876318,0.40374885130191,0.59602030697046,0.620548106557005,0.469142563807456,0.625623951788634,0.555013143071724
"Taylor",0.479941950865554,0.609797271607379,0.374837889066241,0.510459366944174,0.620861405563244,0.593885874557546,0.312268611854404,0.60845132541481,0.352321439730051,0.265336404305266,0.605485681261691,0.605990580847724,0.200844013754298,0.57433881343817,0.35581035099101,0,0.556263592535702,0.601022528433946,0.182352941176471,0.576939455233982,0.313413557222127,0,0.597698964305811,0.596353735957558,0.22760224657941,0.605478077045914,0.516062996081583
"Terrell",0.475935828877005,0.810975609756098,0.551378446115288,0.329439252336449,0.796747967479675,0.605867346938776,0,0,0,0.561702127659575,0.844512195121951,0.626955475330927,0.457925636007828,0.914634146341463,0.648888888888889,0.512476007677543,0.885162601626016,0.679678530424799,0.585427135678392,0.835365853658537,0.514598540145985,0.443396226415094,0.711382113821138,0.627142857142857,0.382022471910112,0.702235772357724,0.70767004341534
"Throckmorton",0.709183673469388,0.800121876904327,0.523229246001523,0,0,0,0.291028446389497,0.746496039000609,0.402448979591837,0.195795006570302,0.753199268738574,0.678802588996764,0,0.746496039000609,0.591020408163265,0,0.778793418647166,0.636150234741784,0.112403100775194,0.789762340036563,0.412808641975309,0,0.749542961608775,0.656910569105691,0.0971014492753623,0.744058500914077,0.583947583947584
"Titus",0.614028711611848,0.465299684542587,0.379793951478897,0.436962084205629,0.478660233809612,0.573560767590618,0.396412556053812,0.476371621203687,0.377199246899955,0.365289627301302,0.489330116904806,0.587220326128176,0.292996824335618,0.500773179934434,0.390748517786561,0.3062774415569,0.478072617059442,0.570837106999612,0,0,0,0,0.513484258056535,0.567307113172318,0.266052698899974,0.524803612296654,0.471860451411397
